created_at,city,station,fuel,price,region,location
2026-08-28T15:00:00+00:00,Несебър,Petrol,Дизел,1.86,Бургас,пътя Несебър - Равда (франчайз)
2026-08-28T15:00:00+00:00,Несебър,Petrol,Пропан Бутан,0.66,Бургас,пътя Несебър - Равда (франчайз)
2026-08-28T15:00:00+00:00,Несебър,Petrol,Бензин A100,1.83,Бургас,пътя Несебър - Равда (франчайз)
2026-08-28T15:00:00+00:00,Несебър,Petrol,Дизел премиум,1.99,Бургас,пътя Несебър - Равда (франчайз)
2026-08-28T15:00:00+00:00,Ахтопол,Petrol,Бензин A95,1.63,,ул. Патриарх Евтимий
2026-08-28T15:00:00+00:00,Ахтопол,Petrol,Дизел,1.86,,ул. Патриарх Евтимий
2026-08-28T15:00:00+00:00,Ахтопол,Petrol,Дизел премиум,1.99,,ул. Патриарх Евтимий
2026-08-28T15:00:00+00:00,Сливен,Petrol,Бензин A95,1.59,Сливен,ул. Димитър Пехливанов-Добрович
2026-08-28T15:00:00+00:00,Сливен,Petrol,Дизел,1.84,Сливен,ул. Димитър Пехливанов-Добрович
2026-08-28T15:00:00+00:00,Сливен,Petrol,Пропан Бутан,0.65,Сливен,ул. Димитър Пехливанов-Добрович
2026-08-28T15:00:00+00:00,Сливен,Petrol,Бензин A100,1.79,Сливен,ул. Димитър Пехливанов-Добрович
2026-08-28T15:00:00+00:00,Сливен,Petrol,Дизел премиум,1.99,Сливен,ул. Димитър Пехливанов-Добрович
2026-08-28T15:00:00+00:00,Твърдица,Petrol,Бензин A95,1.59,Сливен,път 662
2026-08-28T15:00:00+00:00,Твърдица,Petrol,Дизел,1.84,Сливен,път 662
2026-08-28T15:00:00+00:00,Нова Загора,Petrol,Бензин A95,1.59,Сливен,изход Раднево
2026-08-28T15:00:00+00:00,Нова Загора,Petrol,Дизел,1.84,Сливен,изход Раднево
2026-08-28T15:00:00+00:00,Нова Загора,Petrol,Пропан Бутан,0.65,Сливен,изход Раднево
2026-08-28T15:00:00+00:00,Нова Загора,Petrol,Дизел премиум,1.99,Сливен,изход Раднево
2026-08-28T15:00:00+00:00,Ямбол,Petrol,Бензин A95,1.58,Ямбол,бул. Димитър Благоев
2026-08-28T15:00:00+00:00,Ямбол,Petrol,Дизел,1.84,Ямбол,бул. Димитър Благоев
2026-08-28T15:00:00+00:00,Ямбол,Petrol,Пропан Бутан,0.65,Ямбол,бул. Димитър Благоев
2026-08-28T15:00:00+00:00,Ямбол,Petrol,Дизел премиум,1.99,Ямбол,бул. Димитър Благоев
2026-08-28T15:00:00+00:00,Вълчи дол,Petrol,Бензин A95,1.61,Варна,с. Вълчи дол
2026-08-28T15:00:00+00:00,Вълчи дол,Petrol,Дизел,1.86,Варна,с. Вълчи дол
2026-08-28T15:00:00+00:00,Бургас,Petrol,Бензин A95,1.52,Бургас,ул. Иван Богоров
2026-08-28T15:00:00+00:00,Бургас,Petrol,Дизел,1.77,Бургас,ул. Иван Богоров
2026-08-28T15:00:00+00:00,Бургас,Petrol,Дизел премиум,1.89,Бургас,ул. Иван Богоров
2026-08-28T12:13:00+00:00,Варна,Insa Oil,Бензин A95,1.51,Варна,бул. Цар Освободител №195
2026-08-28T12:13:00+00:00,Варна,Insa Oil,Дизел премиум,1.75,Варна,бул. Цар Освободител №195
2026-08-28T12:13:00+00:00,Варна,Insa Oil,Пропан Бутан,0.66,Варна,бул. Цар Освободител №195
2026-08-28T12:13:00+00:00,Варна,Insa Oil,Бензин A100,1.75,Варна,бул. Цар Освободител №195
2026-08-28T12:13:00+00:00,Варна,Insa Oil,Дизел,1.92,Варна,бул. Цар Освободител №195
2026-08-28T11:49:00+00:00,Бургас,К2,Бензин A95,1.54,Бургас,ул. Одрин №82
2026-08-28T11:49:00+00:00,Бургас,К2,Дизел,1.77,Бургас,ул. Одрин №82
2026-08-28T11:49:00+00:00,Бургас,К2,Пропан Бутан,0.64,Бургас,ул. Одрин №82
2026-08-28T11:49:00+00:00,Бургас,К2,Бензин A100,1.77,Бургас,ул. Одрин №82
2026-08-28T11:48:00+00:00,Пловдив,Insa Oil,Бензин A95,1.51,Пловдив,Пазарджишко шосе (кръгово с Околовръстно шосе)
2026-08-28T11:48:00+00:00,Пловдив,Insa Oil,Дизел премиум,1.75,Пловдив,Пазарджишко шосе (кръгово с Околовръстно шосе)
2026-08-28T11:48:00+00:00,Пловдив,Insa Oil,Пропан Бутан,0.66,Пловдив,Пазарджишко шосе (кръгово с Околовръстно шосе)
2026-08-28T11:48:00+00:00,Пловдив,Insa Oil,Бензин A100,1.75,Пловдив,Пазарджишко шосе (кръгово с Околовръстно шосе)
2026-08-28T11:48:00+00:00,Пловдив,Insa Oil,Дизел,1.92,Пловдив,Пазарджишко шосе (кръгово с Околовръстно шосе)
2026-08-28T11:24:00+00:00,Пловдив,Insa Oil,Бензин A95,1.51,Пловдив,бул. Пещерско шосе №70
2026-08-28T11:24:00+00:00,Пловдив,Insa Oil,Дизел премиум,1.75,Пловдив,бул. Пещерско шосе №70
2026-08-28T11:24:00+00:00,Пловдив,Insa Oil,Пропан Бутан,0.66,Пловдив,бул. Пещерско шосе №70
2026-08-28T10:36:00+00:00,Велико Търново,Lukoil,Бензин A95,1.54,Велико Търново,бул. Никола Габровски №74 (до ДАП)
2026-08-28T10:36:00+00:00,Велико Търново,Lukoil,Дизел,1.79,Велико Търново,бул. Никола Габровски №74 (до ДАП)
2026-08-28T10:36:00+00:00,Велико Търново,Lukoil,Пропан Бутан,0.65,Велико Търново,бул. Никола Габровски №74 (до ДАП)
2026-08-28T10:36:00+00:00,Велико Търново,Lukoil,Бензин A95,1.67,Велико Търново,бул. Никола Габровски №74 (до ДАП)
2026-08-28T10:36:00+00:00,Велико Търново,Lukoil,Бензин A100,1.72,Велико Търново,бул. Никола Габровски №74 (до ДАП)
2026-08-28T10:22:00+00:00,Попово,КЕЯ,Бензин A95,1.56,Търговище,бул. България №210
2026-08-28T10:22:00+00:00,Попово,КЕЯ,Дизел,1.74,Търговище,бул. България №210
2026-08-28T10:19:00+00:00,Омуртаг,Гив Газ,Бензин A95,1.52,Търговище,ул. Цар Освободител №27
2026-08-28T10:19:00+00:00,Омуртаг,Гив Газ,Дизел,1.78,Търговище,ул. Цар Освободител №27
2026-08-28T10:19:00+00:00,Омуртаг,Гив Газ,Пропан Бутан,0.63,Търговище,ул. Цар Освободител №27
2026-08-28T10:05:00+00:00,Русе,Insa Oil,Бензин A95,1.51,Русе,бул. Липник №73А
2026-08-28T10:05:00+00:00,Русе,Insa Oil,Дизел премиум,1.75,Русе,бул. Липник №73А
2026-08-28T10:05:00+00:00,Русе,Insa Oil,Пропан Бутан,0.66,Русе,бул. Липник №73А
2026-08-28T10:05:00+00:00,Русе,Insa Oil,Метан,1.33,Русе,бул. Липник №73А
2026-08-28T10:05:00+00:00,Русе,Insa Oil,Бензин A100,1.75,Русе,бул. Липник №73А
2026-08-28T10:05:00+00:00,Русе,Insa Oil,Дизел,1.91,Русе,бул. Липник №73А
2026-08-28T10:01:00+00:00,Севлиево,Insa Oil,Бензин A95,1.53,Габрово,ул. Марин Попов №79А
2026-08-28T10:01:00+00:00,Севлиево,Insa Oil,Дизел премиум,1.79,Габрово,ул. Марин Попов №79А
2026-08-28T10:01:00+00:00,Севлиево,Insa Oil,Пропан Бутан,0.64,Габрово,ул. Марин Попов №79А
2026-08-28T10:01:00+00:00,Севлиево,Insa Oil,Бензин A100,1.68,Габрово,ул. Марин Попов №79А
2026-08-28T10:01:00+00:00,Севлиево,Insa Oil,Дизел,1.9,Габрово,ул. Марин Попов №79А
2026-08-28T10:00:00+00:00,Габрово,Insa Oil,Бензин A95,1.53,Габрово,кв. Шенини (на входа на Габрово от гр. Севлиево)
2026-08-28T10:00:00+00:00,Габрово,Insa Oil,Дизел премиум,1.79,Габрово,кв. Шенини (на входа на Габрово от гр. Севлиево)
2026-08-28T10:00:00+00:00,Габрово,Insa Oil,Пропан Бутан,0.62,Габрово,кв. Шенини (на входа на Габрово от гр. Севлиево)
2026-08-28T10:00:00+00:00,Габрово,Insa Oil,Бензин A100,1.68,Габрово,кв. Шенини (на входа на Габрово от гр. Севлиево)
2026-08-28T10:00:00+00:00,Габрово,Insa Oil,Дизел,1.9,Габрово,кв. Шенини (на входа на Габрово от гр. Севлиево)
2026-08-28T09:58:00+00:00,София,SVoil,Бензин A95,1.52,София,ул. Река Велека №8
2026-08-28T09:58:00+00:00,София,SVoil,Дизел,1.78,София,ул. Река Велека №8
2026-08-28T09:17:00+00:00,Дуранкулак,Бенита 6,Бензин A95,1.6,,ул. 2-ра №25
2026-08-28T09:08:00+00:00,София,InterSpeed Костенски водопад,Бензин A95,1.55,София,ул. Костенски водопад №101
2026-08-28T09:08:00+00:00,София,InterSpeed Костенски водопад,Пропан Бутан,0.62,София,ул. Костенски водопад №101
2026-08-28T08:07:00+00:00,Пловдив,Insa Oil,Бензин A95,1.51,Пловдив,ул. Рогошко шосе №13А
2026-08-28T08:07:00+00:00,Пловдив,Insa Oil,Дизел премиум,1.75,Пловдив,ул. Рогошко шосе №13А
2026-08-28T08:07:00+00:00,Пловдив,Insa Oil,Пропан Бутан,0.66,Пловдив,ул. Рогошко шосе №13А
2026-08-28T08:07:00+00:00,Пловдив,Insa Oil,Дизел,1.91,Пловдив,ул. Рогошко шосе №13А
2026-08-28T07:48:00+00:00,Видин,Тип Видин 2,Дизел,1.76,Видин,"Северна промишлена зона (бившия товарен ДАП, до комплекс Дилижанса)"
2026-08-28T07:48:00+00:00,Видин,Тип Видин 1,Бензин A95,1.59,Видин,ул. Широка №100
2026-08-28T07:48:00+00:00,Видин,Тип Видин 1,Дизел,1.82,Видин,ул. Широка №100
2026-08-28T07:48:00+00:00,Видин,Тип Видин 1,Дизел премиум,1.85,Видин,ул. Широка №100
2026-08-28T07:48:00+00:00,Видин,Тип Видин 3,Бензин A95,1.59,Видин,бул. Панония №120
2026-08-28T07:48:00+00:00,Видин,Тип Видин 3,Дизел,1.82,Видин,бул. Панония №120
2026-08-28T07:48:00+00:00,Видин,Тип Видин 3,Дизел премиум,1.85,Видин,бул. Панония №120
2026-08-28T07:04:00+00:00,София,Pegas,Бензин A95,1.5,София,ул. Околовръстен път №107
2026-08-28T07:04:00+00:00,София,Pegas,Дизел,1.74,София,ул. Околовръстен път №107
2026-08-28T07:04:00+00:00,Скравена,Pegas,Бензин A95,1.5,,изход към Мездра
2026-08-28T07:04:00+00:00,Скравена,Pegas,Дизел,1.76,,изход към Мездра
2026-08-28T07:03:00+00:00,Велинград,Pegas,Бензин A95,1.5,Пазарджик,на разклона за Ракитово
2026-08-28T07:03:00+00:00,Велинград,Pegas,Дизел,1.78,Пазарджик,на разклона за Ракитово
2026-08-28T06:59:00+00:00,Пловдив,Insa Oil,Бензин A95,1.51,Пловдив,бул. Васил Априлов №152
2026-08-28T06:59:00+00:00,Пловдив,Insa Oil,Дизел премиум,1.75,Пловдив,бул. Васил Априлов №152
2026-08-28T06:59:00+00:00,Пловдив,Insa Oil,Пропан Бутан,0.66,Пловдив,бул. Васил Априлов №152
2026-08-28T06:59:00+00:00,Пловдив,Insa Oil,Бензин A100,1.75,Пловдив,бул. Васил Априлов №152
2026-08-28T06:59:00+00:00,Пловдив,Insa Oil,Дизел,1.91,Пловдив,бул. Васил Априлов №152
2026-08-28T06:36:00+00:00,Първомай,Insa Oil,Бензин A95,1.5,Пловдив,ул. Васил Левски №46
2026-08-28T06:36:00+00:00,Първомай,Insa Oil,Дизел премиум,1.75,Пловдив,ул. Васил Левски №46
2026-08-28T06:36:00+00:00,Първомай,Insa Oil,Пропан Бутан,0.66,Пловдив,ул. Васил Левски №46
2026-08-28T06:36:00+00:00,Първомай,Insa Oil,Бензин A100,1.74,Пловдив,ул. Васил Левски №46
2026-08-28T06:36:00+00:00,Първомай,Insa Oil,Дизел,1.88,Пловдив,ул. Васил Левски №46
2026-08-28T06:36:00+00:00,Първомай,Insa Oil,Бензин A95,1.5,Пловдив,ул. Княз Борис №51Г (кв. Дебър)
2026-08-28T06:36:00+00:00,Първомай,Insa Oil,Дизел премиум,1.75,Пловдив,ул. Княз Борис №51Г (кв. Дебър)
2026-08-28T06:36:00+00:00,Първомай,Insa Oil,Пропан Бутан,0.66,Пловдив,ул. Княз Борис №51Г (кв. Дебър)
2026-08-28T06:36:00+00:00,Първомай,Insa Oil,Бензин A100,1.74,Пловдив,ул. Княз Борис №51Г (кв. Дебър)
2026-08-28T06:36:00+00:00,Първомай,Insa Oil,Дизел,1.9,Пловдив,ул. Княз Борис №51Г (кв. Дебър)
2026-08-28T06:30:00+00:00,Варна,Кастел Ойл 4,Бензин A95,1.51,Варна,ул. Тролейна №5
2026-08-28T06:30:00+00:00,Варна,Кастел Ойл 4,Дизел,1.77,Варна,ул. Тролейна №5
2026-08-28T06:14:00+00:00,Гелеменово,Insa Oil,Бензин A95,1.51,,местност Под селото
2026-08-28T06:14:00+00:00,Гелеменово,Insa Oil,Дизел премиум,1.77,,местност Под селото
2026-08-28T06:14:00+00:00,Гелеменово,Insa Oil,Пропан Бутан,0.65,,местност Под селото
2026-08-28T06:14:00+00:00,Гелеменово,Insa Oil,Метан,1.38,,местност Под селото
2026-08-28T06:14:00+00:00,Гелеменово,Insa Oil,Бензин A100,1.67,,местност Под селото
2026-08-28T05:58:00+00:00,Добрич,CHIMOIL Добрич 2,Бензин A95,1.53,Добрич,Околовръстен път №29 (кв. Балик)
2026-08-28T05:58:00+00:00,Добрич,CHIMOIL Добрич 2,Дизел,1.83,Добрич,Околовръстен път №29 (кв. Балик)
2026-08-28T05:58:00+00:00,Добрич,CHIMOIL Добрич 2,Пропан Бутан,0.65,Добрич,Околовръстен път №29 (кв. Балик)
2026-08-28T05:58:00+00:00,Добрич,CHIMOIL Добрич 2,Метан,1.25,Добрич,Околовръстен път №29 (кв. Балик)
2026-08-28T05:54:00+00:00,Павликени,CHIMOIL,Бензин A95,1.51,Велико Търново,ул. Бачо Киро №62
2026-08-28T05:54:00+00:00,Павликени,CHIMOIL,Дизел,1.79,Велико Търново,ул. Бачо Киро №62
2026-08-28T05:54:00+00:00,Павликени,CHIMOIL,Пропан Бутан,0.65,Велико Търново,ул. Бачо Киро №62
2026-08-28T05:54:00+00:00,Павликени,CHIMOIL,Бензин A100,1.72,Велико Търново,ул. Бачо Киро №62
2026-08-28T05:52:00+00:00,Ловеч,CHIMOIL,Бензин A95,1.51,Ловеч,Северна индустриална зона №8А (път Плевен - Троян)
2026-08-28T05:52:00+00:00,Ловеч,CHIMOIL,Дизел,1.82,Ловеч,Северна индустриална зона №8А (път Плевен - Троян)
2026-08-28T05:52:00+00:00,Ловеч,CHIMOIL,Пропан Бутан,0.64,Ловеч,Северна индустриална зона №8А (път Плевен - Троян)
2026-08-28T05:52:00+00:00,Ловеч,CHIMOIL,Бензин A100,1.72,Ловеч,Северна индустриална зона №8А (път Плевен - Троян)
2026-08-28T05:50:00+00:00,Крепост,Insa Oil,Бензин A95,1.53,,местност ДК
2026-08-28T05:50:00+00:00,Крепост,Insa Oil,Дизел премиум,1.75,,местност ДК
2026-08-28T05:50:00+00:00,Крепост,Insa Oil,Пропан Бутан,0.66,,местност ДК
2026-08-28T05:50:00+00:00,Крепост,Insa Oil,Бензин A100,1.75,,местност ДК
2026-08-28T05:50:00+00:00,Крепост,Insa Oil,Дизел,1.91,,местност ДК
2026-08-28T05:44:00+00:00,София,Insa Oil,Бензин A95,1.49,София,бул. Сливница №171 (ж.к. Люлин)
2026-08-28T05:44:00+00:00,София,Insa Oil,Дизел премиум,1.75,София,бул. Сливница №171 (ж.к. Люлин)
2026-08-28T05:44:00+00:00,София,Insa Oil,Пропан Бутан,0.66,София,бул. Сливница №171 (ж.к. Люлин)
2026-08-28T05:44:00+00:00,София,Insa Oil,Метан,1.33,София,бул. Сливница №171 (ж.к. Люлин)
2026-08-28T05:44:00+00:00,София,Insa Oil,Дизел,1.91,София,бул. Сливница №171 (ж.к. Люлин)
2026-08-28T05:39:00+00:00,Пловдив,Insa Oil,Бензин A95,1.51,Пловдив,ул. Васил Левски №170
2026-08-28T05:39:00+00:00,Пловдив,Insa Oil,Дизел премиум,1.75,Пловдив,ул. Васил Левски №170
2026-08-28T05:39:00+00:00,Пловдив,Insa Oil,Пропан Бутан,0.66,Пловдив,ул. Васил Левски №170
2026-08-28T05:39:00+00:00,Пловдив,Insa Oil,Метан,1.22,Пловдив,ул. Васил Левски №170
2026-08-28T05:39:00+00:00,Пловдив,Insa Oil,Бензин A100,1.75,Пловдив,ул. Васил Левски №170
2026-08-28T05:39:00+00:00,Пловдив,Insa Oil,Дизел,1.92,Пловдив,ул. Васил Левски №170
2026-08-28T05:32:00+00:00,АМ Тракия,Insa Oil,Бензин A95,1.53,,"посока София-Бургас, km 89+400"
2026-08-28T05:32:00+00:00,АМ Тракия,Insa Oil,Дизел премиум,1.79,,"посока София-Бургас, km 89+400"
2026-08-28T05:32:00+00:00,АМ Тракия,Insa Oil,Пропан Бутан,0.66,,"посока София-Бургас, km 89+400"
2026-08-28T05:32:00+00:00,АМ Тракия,Insa Oil,Бензин A100,1.74,,"посока София-Бургас, km 89+400"
2026-08-28T05:32:00+00:00,АМ Тракия,Insa Oil,Дизел,1.93,,"посока София-Бургас, km 89+400"
2026-08-28T05:32:00+00:00,Благоевград,КИОГ,Бензин A95,1.52,Благоевград,бул. Св. Димитър Солунски №77 (над ДАИ)
2026-08-28T05:32:00+00:00,Благоевград,КИОГ,Дизел,1.76,Благоевград,бул. Св. Димитър Солунски №77 (над ДАИ)
2026-08-28T05:16:00+00:00,Добрич,CHIMOIL Добрич 1,Бензин A95,1.53,Добрич,бул. 3-ти март №47
2026-08-28T05:16:00+00:00,Добрич,CHIMOIL Добрич 1,Дизел,1.83,Добрич,бул. 3-ти март №47
2026-08-28T05:16:00+00:00,Добрич,CHIMOIL Добрич 1,Пропан Бутан,0.65,Добрич,бул. 3-ти март №47
2026-08-28T05:16:00+00:00,Стожер,CHIMOIL,Бензин A95,1.51,,ул. Опълченска
2026-08-28T05:16:00+00:00,Стожер,CHIMOIL,Дизел,1.8,,ул. Опълченска
2026-08-28T05:16:00+00:00,Стожер,CHIMOIL,Пропан Бутан,0.65,,ул. Опълченска
2026-08-28T05:16:00+00:00,София,CHIMOIL,Бензин A95,1.53,София,бул проф. Цветан Лазаров №13 (тържище Слатина-Булгарплод)
2026-08-28T05:16:00+00:00,София,CHIMOIL,Дизел,1.83,София,бул проф. Цветан Лазаров №13 (тържище Слатина-Булгарплод)
2026-08-28T05:02:00+00:00,Стара Загора,Insa Oil,Бензин A95,1.51,Стара Загора,бул. Никола Петков №59 (на входа от Нова Загора)
2026-08-28T05:02:00+00:00,Стара Загора,Insa Oil,Дизел премиум,1.75,Стара Загора,бул. Никола Петков №59 (на входа от Нова Загора)
2026-08-28T05:02:00+00:00,Стара Загора,Insa Oil,Пропан Бутан,0.66,Стара Загора,бул. Никола Петков №59 (на входа от Нова Загора)
2026-08-28T04:58:00+00:00,Ямбол,ALPI,Бензин A95,1.52,Ямбол,ул. Преслав №108
2026-08-28T04:58:00+00:00,Ямбол,ALPI,Дизел,1.77,Ямбол,ул. Преслав №108
2026-08-28T04:58:00+00:00,Пловдив,Alpi,Бензин A95,1.47,Пловдив,ул. Дилянка №27
2026-08-28T04:58:00+00:00,Пловдив,Alpi,Дизел,1.72,Пловдив,ул. Дилянка №27
2026-08-28T04:58:00+00:00,Пловдив,Alpi,Пропан Бутан,0.63,Пловдив,ул. Дилянка №27
2026-08-28T04:58:00+00:00,Пловдив,Alpi,Бензин A100,1.63,Пловдив,ул. Дилянка №27
2026-08-28T04:58:00+00:00,Клокотница,Alpi,Бензин A95,1.48,,Квартал 4
2026-08-28T04:58:00+00:00,Клокотница,Alpi,Дизел,1.75,,Квартал 4
2026-08-28T04:58:00+00:00,Клокотница,Alpi,Пропан Бутан,0.62,,Квартал 4
2026-08-28T04:58:00+00:00,София,ALPI,Бензин A95,1.47,София,ул. цар Симеон
2026-08-28T04:58:00+00:00,София,ALPI,Дизел,1.71,София,ул. цар Симеон
2026-08-28T04:58:00+00:00,Главиница,ALPI,Бензин A95,1.47,Силистра,път II-37
2026-08-28T04:58:00+00:00,Главиница,ALPI,Дизел,1.72,Силистра,път II-37
2026-08-28T04:58:00+00:00,Главиница,ALPI,Пропан Бутан,0.63,Силистра,път II-37
2026-08-28T04:58:00+00:00,Раднево,АЛПИ,Бензин A95,1.43,Стара Загора,ул. Магда Петканова №49
2026-08-28T04:58:00+00:00,Раднево,АЛПИ,Дизел,1.67,Стара Загора,ул. Магда Петканова №49
2026-08-28T04:58:00+00:00,Раднево,АЛПИ,Пропан Бутан,0.64,Стара Загора,ул. Магда Петканова №49
2026-08-28T04:58:00+00:00,Баня,ALPI,Бензин A95,1.47,,на гл път Пловдив-Карлово
2026-08-28T04:58:00+00:00,Баня,ALPI,Дизел,1.72,,на гл път Пловдив-Карлово
2026-08-28T04:58:00+00:00,Баня,ALPI,Пропан Бутан,0.61,,на гл път Пловдив-Карлово
2026-08-28T04:58:00+00:00,Пловдив,АЛПИ Пловдив 2,Бензин A95,1.47,Пловдив,"Изход за Хасково, 2-ри км"
2026-08-28T04:58:00+00:00,Пловдив,АЛПИ Пловдив 2,Дизел,1.72,Пловдив,"Изход за Хасково, 2-ри км"
2026-08-28T04:58:00+00:00,Пловдив,АЛПИ Пловдив 2,Пропан Бутан,0.61,Пловдив,"Изход за Хасково, 2-ри км"
2026-08-28T04:58:00+00:00,Пловдив,АЛПИ Пловдив 2,Бензин A100,1.63,Пловдив,"Изход за Хасково, 2-ри км"
2026-08-28T04:29:00+00:00,Стара Загора,Insa Oil,Бензин A95,1.51,Стара Загора,бул. Свети Патриарх Евтимий №9Г
2026-08-28T04:29:00+00:00,Стара Загора,Insa Oil,Дизел премиум,1.75,Стара Загора,бул. Свети Патриарх Евтимий №9Г
2026-08-28T04:29:00+00:00,Стара Загора,Insa Oil,Пропан Бутан,0.66,Стара Загора,бул. Свети Патриарх Евтимий №9Г
2026-08-28T04:29:00+00:00,Стара Загора,Insa Oil,Бензин A100,1.75,Стара Загора,бул. Свети Патриарх Евтимий №9Г
2026-08-28T04:29:00+00:00,Стара Загора,Insa Oil,Дизел,1.91,Стара Загора,бул. Свети Патриарх Евтимий №9Г
2026-08-28T04:26:00+00:00,Пловдив,Insa Oil,Бензин A95,1.51,Пловдив,бул. Мария Луиза №58
2026-08-28T04:26:00+00:00,Пловдив,Insa Oil,Дизел премиум,1.75,Пловдив,бул. Мария Луиза №58
2026-08-28T04:26:00+00:00,Пловдив,Insa Oil,Пропан Бутан,0.66,Пловдив,бул. Мария Луиза №58
2026-08-28T04:26:00+00:00,АМ Тракия,Insa Oil,Бензин A95,1.53,,"посока Бургас-София, km 89+400"
2026-08-28T04:26:00+00:00,АМ Тракия,Insa Oil,Дизел премиум,1.79,,"посока Бургас-София, km 89+400"
2026-08-28T04:26:00+00:00,АМ Тракия,Insa Oil,Пропан Бутан,0.66,,"посока Бургас-София, km 89+400"
2026-08-28T04:26:00+00:00,АМ Тракия,Insa Oil,Бензин A100,1.74,,"посока Бургас-София, km 89+400"
2026-08-28T04:26:00+00:00,АМ Тракия,Insa Oil,Дизел,1.93,,"посока Бургас-София, km 89+400"
2026-08-28T04:02:00+00:00,Пловдив,Insa Oil,Бензин A95,1.51,Пловдив,бул. Димитър Талев №202 (м-т Остромила)
2026-08-28T04:02:00+00:00,Пловдив,Insa Oil,Дизел премиум,1.75,Пловдив,бул. Димитър Талев №202 (м-т Остромила)
2026-08-28T04:02:00+00:00,Пловдив,Insa Oil,Пропан Бутан,0.66,Пловдив,бул. Димитър Талев №202 (м-т Остромила)
2026-08-28T04:02:00+00:00,Пловдив,Insa Oil,Бензин A100,1.75,Пловдив,бул. Димитър Талев №202 (м-т Остромила)
2026-08-28T04:02:00+00:00,Пловдив,Insa Oil,Дизел,1.92,Пловдив,бул. Димитър Талев №202 (м-т Остромила)
2026-08-28T01:43:00+00:00,София,InterSpeed Обеля,Метан,1.35,София,ул. Академик Дмитрий Лихачов №29
2026-08-27T21:26:00+00:00,Плевен,Lukoil,Бензин A95,1.59,Плевен,до КАТ - север
2026-08-27T21:26:00+00:00,Плевен,Lukoil,Дизел,1.82,Плевен,до КАТ - север
2026-08-27T21:26:00+00:00,Плевен,Lukoil,Пропан Бутан,0.65,Плевен,до КАТ - север
2026-08-27T21:26:00+00:00,Плевен,Lukoil,Бензин A100,1.77,Плевен,до КАТ - север
2026-08-27T18:00:00+00:00,София,ЕКО,Бензин A95,1.59,София,бул. Панчо Владигеров и ул. 701
2026-08-27T18:00:00+00:00,София,ЕКО,Дизел,1.85,София,бул. Панчо Владигеров и ул. 701
2026-08-27T18:00:00+00:00,София,ЕКО,Пропан Бутан,0.66,София,бул. Панчо Владигеров и ул. 701
2026-08-27T18:00:00+00:00,София,ЕКО,Бензин A100,1.85,София,бул. Панчо Владигеров и ул. 701
2026-08-27T18:00:00+00:00,София,ЕКО,Дизел премиум,2.11,София,бул. Панчо Владигеров и ул. 701
2026-08-27T18:00:00+00:00,Крумово,ЕКО,Бензин A95,1.59,,8-ми км на път ІІ-86 (посока Пловдив-Асеновград)
2026-08-27T18:00:00+00:00,Крумово,ЕКО,Дизел,1.85,,8-ми км на път ІІ-86 (посока Пловдив-Асеновград)
2026-08-27T18:00:00+00:00,Крумово,ЕКО,Пропан Бутан,0.66,,8-ми км на път ІІ-86 (посока Пловдив-Асеновград)
2026-08-27T18:00:00+00:00,Крумово,ЕКО,Бензин A100,1.85,,8-ми км на път ІІ-86 (посока Пловдив-Асеновград)
2026-08-27T18:00:00+00:00,Крумово,ЕКО,Дизел премиум,2.11,,8-ми км на път ІІ-86 (посока Пловдив-Асеновград)
2026-08-27T18:00:00+00:00,Русе,ЕКО,Бензин A95,1.59,Русе,бул. Липник №3
2026-08-27T18:00:00+00:00,Русе,ЕКО,Дизел,1.85,Русе,бул. Липник №3
2026-08-27T18:00:00+00:00,Русе,ЕКО,Пропан Бутан,0.66,Русе,бул. Липник №3
2026-08-27T18:00:00+00:00,Русе,ЕКО,Бензин A100,1.85,Русе,бул. Липник №3
2026-08-27T18:00:00+00:00,Русе,ЕКО,Дизел премиум,2.11,Русе,бул. Липник №3
2026-08-27T18:00:00+00:00,София,ЕКО,Бензин A95,1.59,София,бул. Професор Цветан Лазаров
2026-08-27T18:00:00+00:00,София,ЕКО,Дизел,1.85,София,бул. Професор Цветан Лазаров
2026-08-27T18:00:00+00:00,София,ЕКО,Пропан Бутан,0.66,София,бул. Професор Цветан Лазаров
2026-08-27T18:00:00+00:00,София,ЕКО,Бензин A100,1.85,София,бул. Професор Цветан Лазаров
2026-08-27T18:00:00+00:00,София,ЕКО,Дизел премиум,2.11,София,бул. Професор Цветан Лазаров
2026-08-27T18:00:00+00:00,Добрич,ЕКО,Бензин A95,1.58,Добрич,бул. Добруджа №24
2026-08-27T18:00:00+00:00,Добрич,ЕКО,Дизел,1.83,Добрич,бул. Добруджа №24
2026-08-27T18:00:00+00:00,Добрич,ЕКО,Пропан Бутан,0.65,Добрич,бул. Добруджа №24
2026-08-27T18:00:00+00:00,Добрич,ЕКО,Бензин A100,1.84,Добрич,бул. Добруджа №24
2026-08-27T18:00:00+00:00,Добрич,ЕКО,Дизел премиум,2.09,Добрич,бул. Добруджа №24
2026-08-27T18:00:00+00:00,Русе,ЕКО,Бензин A95,1.59,Русе,бул. България №206
2026-08-27T18:00:00+00:00,Русе,ЕКО,Дизел,1.85,Русе,бул. България №206
2026-08-27T18:00:00+00:00,Русе,ЕКО,Пропан Бутан,0.66,Русе,бул. България №206
2026-08-27T18:00:00+00:00,Русе,ЕКО,Бензин A100,1.85,Русе,бул. България №206
